"times","S","E","On","Of","A","Q","Bs","Bp","v","w","N","POUD","actPOUD","prop.OAT","prop.capacity","dsct","cost","qaly","inj","du.init","date","B_total","O_total","active_users","coverage_rate","capacity_utilization","waiting_change","patients_change"
3228,31657.024641393,30605.5987586016,4706.05933396443,1006.14142791203,2418.85287343667,1.34223118838438,399.617008142615,1214.60259502773,0.518306445384076,0.713366482203167,72009.2388696665,9746.61546967184,5713.54299306483,0.165618476300132,0.17954950674369,0.768266668159046,1281.51220147323,119.500163134062,8172.71463561837,2.03547597567166,8.84383561643836,1614.21960317034,5712.20076187645,5713.54299306483,16.5618476300132,92.2411201811625,2.34373516285746e-05,0.0236696206457054
3229,31655.3156294571,30605.2404629343,4705.8010447976,1006.23316194687,2418.7975628252,1.34225460477602,399.61700554603,1214.6262636782,0.518269963083583,0.713328503523072,72006.9733857901,9746.41729339867,5713.37646134924,0.16562427204072,0.179553157567478,0.768203929328101,1281.42307917963,119.486545572527,8172.44254066514,2.03538615196383,8.84657534246575,1614.24326922423,5712.03420674447,5713.37646134924,16.562427204072,92.2424725270991,2.34163916412733e-05,0.0236660538905653
3230,31653.6068454595,30604.8820724681,4705.54276736003,1006.32485980657,2418.74224712771,1.3422780002205,399.617002948954,1214.64992874232,0.51823349151377,0.713290536142013,72004.7080019133,9746.21908398581,5713.20990516683,0.165630068212165,0.179556809150274,0.768141195620587,1281.33396054246,119.472929636093,8172.17042453801,2.03529633193601,8.84931506849315,1614.26693169127,5711.8676271666,5713.20990516683,16.5630068212165,92.2438246680727,2.3395444472829e-05,0.0236624670376386
3231,31651.898289378,30604.5235872281,4705.28450166455,1006.41652150847,2418.68692634659,1.34230137473061,399.617000351386,1214.6735902,0.518197030668763,0.71325258005361,72002.4427180519,9746.02084144575,5713.04332454778,0.165635864812282,0.179560461491933,0.768078467036085,1281.24484554874,119.459315324588,8171.89828726883,2.03520651559366,8.85205479452055,1614.29059055139,5711.70102317303,5713.04332454778,16.5635864812281,92.2451766029364,2.33745101105853e-05,0.0236588601142103
3232,31650.1899611906,30604.1650072398,4705.02624772399,1006.50814706988,2418.63160048423,1.34232472831915,399.616997753327,1214.69724803121,0.518160580542696,0.713214635251486,72000.1775342213,9745.82256579095,5712.87671952219,0.165641661838887,0.179564114592309,0.768015743574177,1281.15573418551,119.445702637838,8171.6261288894,2.03511670294226,8.85479452054794,1614.31424578454,5711.53439479387,5712.87671952219,16.5641661838887,92.246528330545,2.33535885412195e-05,0.0236552331502935
3233,31648.4818608751,30603.8063325282,4704.76800555115,1006.59973650808,2418.57626954301,1.3423480609989,399.616995154776,1214.72090221593,0.518124141129709,0.713176701729271,71997.9124504372,9745.62425703392,5712.71009012021,0.1656474592898,0.179567768451255,0.767953025234444,1281.06662643984,119.432091575671,8171.3539494315,2.03502689398728,8.85753424657534,1614.33789737071,5711.36774205922,5712.71009012021,16.56474592898,92.2478798497549,2.3332679752297e-05,0.0236515861734006
3234,31646.7739884095,30603.4475631185,4704.50977515882,1006.69128984034,2418.52093352531,1.34237137278263,399.616992555734,1214.74455273419,0.518087712423947,0.713138779480598,71995.6474667152,9745.42591518718,5712.54343637194,0.165653257162842,0.179571423068623,0.767890312016469,1280.97752229883,119.418482137914,8171.08174892687,2.03493708873415,8.86027397260274,1614.36154528992,5711.20106499916,5712.54343637194,16.5653257162842,92.2492311594242,2.33117837313834e-05,0.0236479192130901
3235,31645.0663437716,30603.088699036,4704.25155655979,1006.78280708394,2418.46559243354,1.3423946636831,399.6169899562,1214.76819956602,0.518051294419562,0.713100868499109,71993.3825830708,9745.22754026316,5712.3767583074,0.165659055455839,0.179575078444268,0.767827603919832,1280.88842174958,119.404874324394,8170.80952740723,2.03484728718834,8.86301369863014,1614.38518952222,5711.03436364372,5712.3767583074,16.5659055455839,92.2505822584126,2.3290900464934e-05,0.0236442322973289
3236,31643.3589269393,30602.7297403059,4703.99334976681,1006.8742882561,2418.41024627005,1.34241793371304,399.616987356175,1214.7918426915,0.518014887110713,0.713062968778448,71991.1177995196,9745.02913227434,5712.21005595661,0.165664854166618,0.179578734578044,0.767764900944116,1280.79932477923,119.391268134939,8170.53728490427,2.0347574893553,8.86575342465753,1614.40883004768,5710.86763802291,5712.21005595661,16.5664854166618,92.2519331455815,2.32700299414024e-05,0.0236405254549936
3237,31641.6517378905,30602.3706869534,4703.73515479265,1006.96573337405,2418.35489503725,1.34244118288519,399.61698475566,1214.81548209073,0.517978490491564,0.713025080312266,71988.8531160771,9744.83069123324,5712.0433293496,0.165670653293011,0.179582391469803,0.767702203088903,1280.71023137495,119.377663569376,8170.26502144964,2.03466769524044,8.86849315068493,1614.43246684639,5710.7008881667,5712.0433293496,16.5670653293011,92.2532838197937,2.32491721472439e-05,0.0236367987142785
3238,31639.944776603,30602.0115390037,4703.47697165005,1007.057142455,2418.29953873751,1.34246441121226,399.616982154653,1214.83911774384,0.517942104556285,0.712987203094217,71986.5885327589,9744.63221715227,5711.87657851627,0.16567645283285,0.1795860491194,0.767639510353774,1280.62114152391,119.364060627531,8169.99273707496,2.03457790484921,8.87123287671233,1614.45609989849,5710.53411410505,5711.87657851627,16.567645283285,92.254634279914,2.32283270698019e-05,0.0236330521042873
3239,31638.2380430547,30601.6522964819,4703.21880035172,1007.14851551614,2418.2441773732,1.34248761870695,399.616979553156,1214.86274963099,0.517905729299054,0.712949337117963,71984.3240495805,9744.43371004393,5711.70980348658,0.165682252783971,0.179589707526689,0.767576822738311,1280.53205521332,119.350459309234,8169.72043181184,2.03448811818703,8.87397260273973,1614.47972918415,5710.36731586787,5711.70980348658,16.5682252783971,92.2559845248084,2.32074946973082e-05,0.0236292856527598
3240,31636.5315372235,30601.2929594133,4702.96064091039,1007.23985257465,2418.18881094672,1.34251080538197,399.616976951169,1214.88637773237,0.517869364714055,0.71291148237717,71982.0596665574,9744.23516992069,5711.54300429043,0.165688053144214,0.179593366691523,0.767514140242096,1280.44297243042,119.33685961431,8169.44810569182,2.03439833525931,8.87671232876712,1614.50335468354,5710.20049348504,5711.54300429043,16.5688053144214,92.2573345533449,2.31866750159959e-05,0.0236254993883449
3241,31634.8252590872,30600.9335278229,4702.70249333876,1007.33115364768,2418.13343946044,1.34253397124998,399.616974348691,1214.91000202818,0.517833010795475,0.712873638865509,71979.7953837052,9744.03659679502,5711.3761809577,0.165693853911419,0.179597026613755,0.767451462864711,1280.35389316244,119.323261542587,8169.17575874646,2.03430855607146,8.87945205479452,1614.52697637687,5710.03364698644,5711.3761809577,16.5693853911419,92.2586843643928,2.31658680138747e-05,0.0236216933394644
3242,31633.1192086237,30600.5740017362,4702.4443576495,1007.42241875238,2418.07806291674,1.34255711632366,399.616971745722,1214.93362249869,0.517796667537511,0.712835806576657,71977.5312010393,9743.83799067936,5711.20933351821,0.165699655083432,0.179600687293241,0.767388790605739,1280.26481739667,119.309665093892,8168.90339100725,2.03421878062889,8.88219178082192,1614.55059424441,5709.86677640188,5711.20933351821,16.5699655083432,92.2600339568234,2.31450736785099e-05,0.02361786753454
3243,31631.4133858109,30600.2143811781,4702.1862338553,1007.51364790586,2418.02268131799,1.34258024061566,399.616969142264,1214.95723912415,0.517760334934364,0.712797985504294,71975.2671185751,9743.63935158619,5711.04246200179,0.165705456658099,0.179604348729832,0.76732612346476,1280.1757451204,119.296070268052,8168.63100250567,2.03412900893699,8.88493150684931,1614.57420826641,5709.69988176116,5711.04246200179,16.5705456658099,92.2613833295092,2.31242919970231e-05,0.0236140220019934
3244,31629.7077906265,30599.8546661738,4701.92812196881,1007.60484112524,2417.96729466657,1.34260334413861,399.616966538315,1214.98085188487,0.517724012980243,0.712760175642109,71973.0031363283,9743.44067952795,5710.8755664382,0.16571125863327,0.179608010923384,0.767263461441357,1280.08667632095,119.282477064896,8168.35859327316,2.03403924100116,8.88767123287671,1614.59781842318,5709.53296309405,5710.8755664382,16.571125863327,92.2627324813246,2.31035229567578e-05,0.0236101567695641
3245,31628.0024230485,30599.4948567486,4701.67002200268,1007.6959984276,2417.91190296485,1.34262642690516,399.616963933877,1215.00446076117,0.517687701669361,0.712722376983793,71970.7392543142,9743.24197451708,5710.70864685719,0.165717061006798,0.179611673873751,0.767200804535113,1279.99761098567,119.268885484249,8168.08616334114,2.03394947682677,8.89041095890411,1614.62142469505,5709.36602043028,5710.70864685719,16.5717061006798,92.2640814111455,2.30827665455013e-05,0.023606271865674
3246,31626.2972830546,30599.1349529276,4701.41193396954,1007.78711983003,2417.85650621522,1.34264948892791,399.616961328948,1215.02806573342,0.517651400995939,0.712684589523044,71968.4754725484,9743.0432365661,5710.54170328851,0.165722863776538,0.179615337580785,0.767138152745609,1279.90854910191,119.25529552594,8167.81371274099,2.0338597164192,8.89315068493151,1614.64502706237,5709.19905379957,5710.54170328851,16.5722863776538,92.2654301178495,2.30620227503753e-05,0.0236023673191994
3247,31624.5923706228,30598.774954736,4701.15385788201,1007.87820534958,2417.80110442004,1.34267253021947,399.616958723531,1215.05166678199,0.517615110954202,0.712646813253563,71966.2117910461,9742.84446568738,5710.37473576181,0.165728666940349,0.179619002044341,0.767075506072428,1279.81949065706,119.241707189795,8167.54124150407,2.03376995978383,8.8958904109589,1614.66862550552,5709.0320632316,5710.37473576181,16.5728666940349,92.2667786003156,2.30412915593892e-05,0.0235984431574252
3248,31622.8876857308,30598.4148621988,4700.8957937527,1007.9692550033,2417.74569758168,1.34269555079243,399.616956117623,1215.07526388731,0.517578831538383,0.71260904816906,71963.948209823,9742.6456618934,5710.20774430679,0.16573447049609,0.179622667264274,0.767012864515151,1279.73043563854,119.228120475643,8167.2687496617,2.03368020692601,8.8986301369863,1614.69222000493,5708.865048756,5710.20774430679,16.573447049609,92.2681268574247,2.30205729596644e-05,0.0235944994092279
3249,31621.1832283565,30598.0546753413,4700.6377415942,1008.0602688082,2417.69028570253,1.34271855065937,399.616953511227,1215.09885702981,0.517542562742722,0.712571294263246,71961.6847288944,9742.44682519662,5710.04072895306,0.165740274441626,0.179626333240436,0.766950228073361,1279.64138403378,119.214535383309,8166.99623724518,2.03359045785111,8.9013698630137,1614.71581054103,5708.6980104024,5710.04072895306,16.5740274441626,92.2694748880591,2.29998669383225e-05,0.0235905361018922
3250,31619.4789984776,30597.6943941887,4700.3797014191,1008.1512467813,2417.63486878493,1.34274152983285,399.616950904341,1215.12244618996,0.517506304561461,0.71253355152984,71959.4213482758,9742.24795560947,5709.87368973024,0.165746078774822,0.179629999972683,0.766887596746641,1279.55233583022,119.200951912622,8166.72370428577,2.03350071256447,8.9041095890411,1614.7393970943,5708.5309482004,5709.87368973024,16.5746078774822,92.2708226911028,2.29791734835949e-05,0.0235865532640673
3251,31617.7749960721,30597.334018766,4700.12167323995,1008.24218893959,2417.57944683128,1.34276448832543,399.616948296966,1215.14603134826,0.517470056988853,0.712495819962565,71957.1580679825,9742.04905314436,5709.70662666786,0.165751883493549,0.179633667460868,0.766824970534572,1279.46329101535,119.187370063409,8166.45115081471,2.03341097107144,8.90684931506849,1614.76297964522,5708.36386217954,5709.70662666786,16.5751883493549,92.2721702654413,2.29584925828252e-05,0.0235825509241749
3252,31616.0712211178,30596.9735490984,4699.86365706931,1008.33309530005,2417.52401984393,1.34278742614966,399.616945689102,1215.16961248523,0.517433820019154,0.712458099555149,71954.8948880299,9741.85011781378,5709.53953979552,0.165757688595677,0.179637335704845,0.766762349436736,1279.37424957667,119.173789835497,8166.17857686321,2.03332123337735,8.90958904109589,1614.78655817433,5708.19675236936,5709.53953979552,16.5757688595677,92.2735176099618,2.29378242233569e-05,0.0235785291090451
3253,31614.3676735924,30596.612985211,4699.60565291972,1008.42396587964,2417.46858782526,1.34281034331805,399.616943080749,1215.19318958143,0.517397593646627,0.712420390301326,71952.6318084335,9741.65114963012,5709.37242914268,0.16576349407908,0.179641004704469,0.766699733452717,1279.2852115017,119.160211228713,8165.90598246243,2.03323149948754,8.91232876712329,1614.81013266218,5708.02961879935,5709.37242914268,16.576349407908,92.2748647235531,2.29171683931995e-05,0.0235744878475543
3254,31612.6643534737,30596.252327129,4699.3476608037,1008.51480069529,2417.41315077763,1.34283323984313,399.616940471908,1215.21676261744,0.517361377865541,0.712382692194835,71950.3688292086,9741.45214860582,5709.20529473885,0.165769299941637,0.179644674459593,0.766637122582096,1279.19617677799,119.146634242885,8165.63336764354,2.03314176940733,8.91506849315068,1614.83370308935,5707.86246149899,5709.20529473885,16.5769299941637,92.2762116051055,2.28965250796964e-05,0.0235704271674422
3255,31610.9612607397,30595.8915748775,4699.08968073378,1008.60559976395,2417.3577087034,1.3428561157374,399.616937862578,1215.24033157387,0.517325172670171,0.71234500522942,71948.1059503705,9741.25311475332,5709.03813661347,0.165775106181227,0.179648344970073,0.766574516824456,1279.10714539309,119.13305887784,8165.36073243764,2.03305204314204,8.91780821917808,1614.85726943644,5707.69528049773,5709.03813661347,16.5775106181227,92.277558253511,2.28758942701912e-05,0.0235663470964482
3256,31609.2583953681,30595.5307284816,4698.83171272245,1008.69636310251,2417.30226160494,1.34287897101335,399.616935252759,1215.26389643135,0.517288978054798,0.71230732939883,71945.8431719347,9741.05404808503,5708.87095479598,0.165780912795733,0.179652016235761,0.766511916179379,1279.0181173346,119.119485133406,8165.08807687583,2.03296232069698,8.92054794520548,1614.88083168411,5707.52807582496,5708.87095479598,16.5780912795733,92.2789046676632,2.28552759526934e-05,0.0235622476627668
3257,31607.5557573366,30595.1697879665,4698.5737567822,1008.78709072787,2417.24680948462,1.34290180568347,399.616932642452,1215.28745717055,0.51725279401371,0.712269664696819,71943.5804939165,9740.85494861337,5708.70374931575,0.16578671978304,0.179655688256513,0.766449320646449,1278.92909259014,119.105913009409,8164.81540098915,2.03287260207746,8.92328767123288,1614.904389813,5707.36084751007,5708.70374931575,16.578671978304,92.2802508464571,2.28346701147686e-05,0.0235581288939102
3258,31605.8533466231,30594.8087533573,4698.31581292549,1008.87778265692,2417.1913523448,1.34292461976021,399.616930031657,1215.31101377216,0.5172166205412,0.712232011117147,71941.3179163312,9740.6558163508,5708.53652020218,0.165792527141035,0.179659361032183,0.766386730225247,1278.84007114733,119.092342505677,8164.54270480865,2.03278288728877,8.92602739726027,1614.92794380382,5707.19359558242,5708.53652020218,16.5792527141035,92.2815967887896,2.28140767442042e-05,0.0235539908176179
3259,31604.1511632054,30594.447624679,4698.0578811648,1008.96843890652,2417.13589018784,1.34294741325604,399.616927420375,1215.33456621691,0.517180457631566,0.712194368653577,71939.0554391941,9740.45665130969,5708.36926748457,0.16579833486761,0.179663034562625,0.766324144915355,1278.75105299382,119.078773622037,8164.26998836531,2.0326931763362,8.92876712328767,1614.95149363728,5707.02632007132,5708.36926748457,16.579833486761,92.2829424935588,2.27934958283438e-05,0.0235498334623117
